X,Y,date_modified,uuid,source_url,name,type,completeness,version,upstream,what3words,source,raw-source,nature-of-facility,url,physical-address
30.6463717,3.0198743,2015-11-17T09:43:57.838Z,4896caced70c4f65bca614ab96c2c0e7,http://www.openstreetmap.org/node/3312427514,Centre de Santé Yetsu,hospital,35.29%,2,openstreetmap¶n3312427514,pancreas.unspent.tragedy,OpenStreetMap,,,,
28.174905,1.428543,2015-11-17T09:43:57.838Z,0125cbe59f6141b0b1dc43bf0d2f5d73,http://www.openstreetmap.org/node/3381333453,Centre de Santé de Badengaido,hospital,35.29%,2,openstreetmap¶n3381333453,spawning.excellently.contemporary,OpenStreetMap,,,,
27.520914,1.223662,2015-11-17T09:43:57.838Z,696effc2839a4a59b0a7ccfec1ec01b3,http://www.openstreetmap.org/node/3381333455,Centre de Santé de Bafwenduo,hospital,35.29%,2,openstreetmap¶n3381333455,buttermilk.abbreviated.ruling,OpenStreetMap,,,,
28.75361,1.3554,2015-11-17T09:43:57.838Z,0e671685e3444423bff274c8f09ac4e7,http://www.openstreetmap.org/node/3381333456,Centre de Santé de Banana,hospital,35.29%,2,openstreetmap¶n3381333456,crinkly.exonerates.varieties,OpenStreetMap,,,,
28.69788,1.398482,2015-11-17T09:43:57.838Z,95b91c81291149309eea3870a34b1237,http://www.openstreetmap.org/node/3381333457,Centre de Santé de Bandisende,hospital,35.29%,2,openstreetmap¶n3381333457,disused.forgave.curtailment,OpenStreetMap,,,,
29.031503,1.355057,2015-11-17T09:43:57.838Z,412258ece5f748ae94c7821fc47cbbb3,http://www.openstreetmap.org/node/3381333458,Centre de Santé de Binase,hospital,35.29%,2,openstreetmap¶n3381333458,reasoning.people.starting,OpenStreetMap,,,,
29.037878,1.338366,2015-11-17T09:43:57.838Z,d62328c051eb4b179802ae1e4241c4c5,http://www.openstreetmap.org/node/3381333459,Centre de Santé de Butiaba,hospital,35.29%,2,openstreetmap¶n3381333459,dealmakers.adjudicated.calibrate,OpenStreetMap,,,,
28.571986,1.40366,2015-11-17T09:43:57.838Z,1313e4f5f22d415d835663621702dc9d,http://www.openstreetmap.org/node/3381333460,Centre de Santé de Epulu,hospital,35.29%,2,openstreetmap¶n3381333460,prodigy.lopsidedly.bankrupting,OpenStreetMap,,,,
29.171076,0.998991,2015-11-17T09:43:57.838Z,8f8c4d4ddcd047c59cedb6c49ff0a796,http://www.openstreetmap.org/node/3381333461,Centre de Santé de Lwemba,hospital,35.29%,2,openstreetmap¶n3381333461,winnings.constitutes.discontent,OpenStreetMap,,,,
29.146328,1.136677,2015-11-17T09:43:57.838Z,196a4f77304a469388c5f7ffc99f0cb9,http://www.openstreetmap.org/node/3381333462,Centre de Santé de Mayuano,hospital,35.29%,2,openstreetmap¶n3381333462,crunches.idea.banishing,OpenStreetMap,,,,
28.390355,1.404517,2015-11-17T09:43:57.838Z,3e9e7b1c26d348a6b634309ffa332abc,http://www.openstreetmap.org/node/3381333463,Centre de Santé de Molokay,hospital,35.29%,2,openstreetmap¶n3381333463,interview.faultless.taxied,OpenStreetMap,,,,
26.3070909158452,-10.6173984,2016-11-03T12:55:30Z,37297d49fd6f4b1b99d09eb048055c41,http://www.openstreetmap.org/way/406052857,Centre de Santé de Référence Dipeta,hospital,29.41%,2,OpenStreetMap¶w406052857,elaborate.ladybugs.consented,OpenStreetMap,,,,
29.117811,1.206271,2015-11-17T09:43:57.838Z,ab3e907a702143678c98dbc2b4a79058,http://www.openstreetmap.org/node/3381333464,Centre de Santé de Saint-Laurent-Some,hospital,35.29%,2,openstreetmap¶n3381333464,possesses.diplomat.heckle,OpenStreetMap,,,,
28.395275,1.403453,2015-11-17T09:43:57.838Z,e18bcb12a05146e585590ab26ebaf418,http://www.openstreetmap.org/node/3381333465,Centre de Santé de Salalte,hospital,35.29%,2,openstreetmap¶n3381333465,corduroys.parentless.comings,OpenStreetMap,,,,
29.146257,1.055607,2015-11-17T09:43:57.838Z,bff65b0e1390414d88ea25179aa4177f,http://www.openstreetmap.org/node/3381333466,Centre de Santé de Teturi,hospital,35.29%,2,openstreetmap¶n3381333466,eared.intact.underage,OpenStreetMap,,,,
27.4835461,-11.7034713,2015-11-17T09:43:57.838Z,2e9335a05b3a41ce93399f35fad630a3,http://www.openstreetmap.org/node/2850671189,Centre de Santé de référence Bakhita,hospital,35.29%,2,openstreetmap¶n2850671189,husbands.mission.tutorial,OpenStreetMap,,,,
15.2841189,-4.3503511,2015-11-17T09:43:57.838Z,73ce05a53080486d95d04d97e31e6342,http://www.openstreetmap.org/node/2299738115,Centre de Transfusion Sanguine,hospital,35.29%,2,openstreetmap¶n2299738115,slip.bends.watches,OpenStreetMap,,,,
25.8620195,-9.1928374,2016-04-14T08:47:44Z,0483b259452543ca8875143c14518fa6,http://www.openstreetmap.org/node/4120691392,Centre de sante Kisanga wa Byoni,clinic,29.41%,2,OpenStreetMap¶n4120691392,resented.judo.watering,OpenStreetMap,,,,
28.7135699,-7.9573305,2016-07-20T14:23:22Z,1cfe098873134f048ba917cf58c12a5f,http://www.openstreetmap.org/node/4312971813,Centre de sante Mwenge,clinic,29.41%,2,OpenStreetMap¶n4312971813,prospect.highness.cram,OpenStreetMap,,,,
25.8552695,-9.2119006,2016-04-14T17:43:58Z,b18fd0e5772747ecbc0decc0a2cc0cee,http://www.openstreetmap.org/node/4121611147,Centre de sante kabamoma,clinic,29.41%,2,OpenStreetMap¶n4121611147,cookery.cheering.stirs,OpenStreetMap,,,,
15.4122153,-4.4064128,2015-11-17T09:43:57.838Z,ff106991080b40408fb518aedb93aebc,http://www.openstreetmap.org/node/944857351,Centre de santé AEMS,hospital,35.29%,2,openstreetmap¶n944857351,rhino.ozone.works,OpenStreetMap,,,,
15.3708733,-4.4275915,2015-11-17T09:43:57.838Z,e3f3a48c63ff4152916eda2b89b21c51,http://www.openstreetmap.org/node/803232056,Centre de santé Christ Roi,hospital,35.29%,2,openstreetmap¶n803232056,dares.notch.mass,OpenStreetMap,,,,
15.3639961,-4.4262918,2015-11-17T09:43:57.838Z,b376a2d236fa49bbadc0375ff9500828,http://www.openstreetmap.org/node/803212702,Centre de santé Esperence,hospital,35.29%,2,openstreetmap¶n803212702,sofas.procures.bind,OpenStreetMap,,,,
15.3693015,-4.4315386,2015-11-17T09:43:57.838Z,328d3462bf0b49e791deff26181dddc6,http://www.openstreetmap.org/node/803246730,Centre de santé Espérece II,hospital,35.29%,2,openstreetmap¶n803246730,singing.rivals.knees,OpenStreetMap,,,,
15.3693444,-4.4324585,2015-11-17T09:43:57.838Z,e8713d56b30749ecab5bcd11ce3851f4,http://www.openstreetmap.org/node/803246733,Centre de santé La Perseverance,hospital,35.29%,2,openstreetmap¶n803246733,titles.nanny.cemented,OpenStreetMap,,,,
27.4834772,-11.7286316,2015-11-17T09:43:57.838Z,622143af43214208a124527f9c4d325a,http://www.openstreetmap.org/node/3138705173,Centre de santé Lupandilo,hospital,35.29%,2,openstreetmap¶n3138705173,factor.squaring.wharfs,OpenStreetMap,,,,
27.4858061,-11.721311,2015-11-17T09:43:57.838Z,7773c6fcc65344de86e3c146d3a7f0e6,http://www.openstreetmap.org/node/3138643524,Centre de santé Nazareth,hospital,35.29%,2,openstreetmap¶n3138643524,fenced.crisis.occupations,OpenStreetMap,,,,
29.1559866,-4.3141745,2017-01-24T07:11:11Z,dd5cdc1d715e4cddb6768f589d8d4852,http://www.openstreetmap.org/node/4007813907,"Centre de santé de Katenga, Katenga Health Center",hospital,29.41%,2,OpenStreetMap¶n4007813907,glide.crutches.rune,OpenStreetMap,,,,
17.3766790221208,-3.3013154,2017-03-04T01:25:24Z,2e79b66bcd58412393154df96ae02b8d,http://www.openstreetmap.org/way/478365193,Centre de santé de la police,clinic,29.41%,2,OpenStreetMap¶w478365193,permanent.wings.faced,OpenStreetMap,,,,
15.3709698,-4.4266555,2015-11-17T09:43:57.838Z,ee7a514bbd1a46b1bc32cc9246faa968,http://www.openstreetmap.org/node/803219120,Centre de santé et maternité Tuzolana,hospital,35.29%,2,openstreetmap¶n803219120,blunders.ripples.caressed,OpenStreetMap,,,,
15.3910628,-4.4197786,2015-11-17T09:43:57.838Z,8de492a03cd547129443a1e6f04c5659,http://www.openstreetmap.org/node/822140615,Centre de santé et nutitionelle de surimplantation de Kisantu,hospital,35.29%,2,openstreetmap¶n822140615,private.joggers.sues,OpenStreetMap,,,,
15.2997093574574,-4.36134595,2016-11-05T11:39:25Z,bbbea4ef4629404f8446de2c57366682,http://www.openstreetmap.org/way/451549764,Centre hospitalier Bolingo,hospital,29.41%,2,OpenStreetMap¶w451549764,classics.rooms.crypt,OpenStreetMap,,,,
15.3694571,-4.4362879,2015-11-17T09:43:57.838Z,7ab7b5a7e386464c910d4467fba8d8b4,http://www.openstreetmap.org/node/803265126,Centre hospitalier Elikya,hospital,35.29%,2,openstreetmap¶n803265126,standards.steer.beauty,OpenStreetMap,,,,
15.3292882,-4.3386207,2015-11-17T09:43:57.838Z,7f66e9cdc1904ac4a8f138609b152ba0,http://www.openstreetmap.org/node/440013894,Centre hospitalier Gen-Tai,hospital,35.29%,2,openstreetmap¶n440013894,translate.classmate.rising,OpenStreetMap,,,,
13.4631900185582,-5.82733365,2015-12-11T10:51:22.924Z,82ebe98f8a914c918772c63244eed360,http://www.openstreetmap.org/way/378875061,Centre hospitalier Memorial,hospital,35.29%,2,openstreetmap¶w378875061,done.round.paler,OpenStreetMap,,,,
15.3040402482627,-4.4108322,2016-03-03T22:49:35Z,97c536822bc44500aa156db123bf32d4,http://www.openstreetmap.org/way/345922060,Centre hospitalier de Mont Amba,hospital,35.29%,2,OpenStreetMap¶w345922060,charts.tangent.slams,OpenStreetMap,,,,Lemba
15.3096972,-4.299313,2015-11-17T09:43:57.838Z,e0d5e75bd00e4813a38dcafbeaca4b69,http://www.openstreetmap.org/node/440110090,Centre hospitalier de la Banque commerciale du Congo,hospital,35.29%,2,openstreetmap¶n440110090,tentacles.valued.free,OpenStreetMap,,,,
15.3040630009685,-4.4107754,2017-02-24T16:05:08Z,fe3b535e39c44cffa200b24d9d36c733,http://www.openstreetmap.org/way/476958794,Centre hospitalier du Mont-Amba,hospital,29.41%,2,OpenStreetMap¶w476958794,puzzled.thigh.depth,OpenStreetMap,,,,
15.3701813,-4.4313461,2015-11-17T09:43:57.838Z,cfb4582181fb47f5b1533865670939f4,http://www.openstreetmap.org/node/803232068,Centre médical Elohim,hospital,35.29%,2,openstreetmap¶n803232068,streak.clashing.escapes,OpenStreetMap,,,,
29.2273935,-5.89521805,2015-12-11T10:51:22.924Z,cac3c15183cc407488dad8d4b72b1303,http://www.openstreetmap.org/way/239732851,Centre médical La préférence Nuru,clinic,35.29%,2,openstreetmap¶w239732851,midstream.prepares.hosts,OpenStreetMap,,,,
15.3684807,-4.4255751,2015-11-17T09:43:57.838Z,528999fdc9604a9d954f54562119f6cb,http://www.openstreetmap.org/node/803219119,Centre médical Le Jourdain,hospital,35.29%,2,openstreetmap¶n803219119,enclosing.blush.digitally,OpenStreetMap,,,,
15.3078819,-4.302553,2015-11-17T09:43:57.838Z,36a6e8412ffd461295268d208a6ccd6f,http://www.openstreetmap.org/node/440110512,Centre médical de la Mongala,hospital,35.29%,2,openstreetmap¶n440110512,discouraged.mega.fakes,OpenStreetMap,,,,
27.4432859,-11.6600808,2015-12-09T16:28:02Z,cb8e975d4d49457ea0fcf6e8f3478ad0,http://www.openstreetmap.org/node/3884886728,Centre médical et Maternité La Grâce,clinic,29.41%,2,OpenStreetMap¶n3884886728,smart.slugs.ladder,OpenStreetMap,,,,
15.4813602,-4.3898633,2015-11-17T09:43:57.838Z,7476f216e1614b86bbfd16fc27798611,http://www.openstreetmap.org/node/798401785,Centre médical méthodiste,hospital,35.29%,2,openstreetmap¶n798401785,chuckling.regulate.float,OpenStreetMap,,,,
27.3505077,-2.6935843,2015-11-17T09:43:57.838Z,790f5435ab4c40da816b0b62bccc8309,http://www.openstreetmap.org/node/2332961591,Centre santé MIDIMA,hospital,35.29%,2,openstreetmap¶n2332961591,insulates.immorally.preposition,OpenStreetMap,,,,
27.340267,-2.6886974,2015-11-17T09:43:57.838Z,f114f32374ad4830a11d0726b71d0414,http://www.openstreetmap.org/node/2332961585,Centre santé Mbangayo,hospital,35.29%,2,openstreetmap¶n2332961585,placement.exteriors.splinter,OpenStreetMap,,,,
27.4428424,-11.6305071,2015-11-17T09:43:57.838Z,00b52b5f457c4bea93ebb8e13b10bb81,http://www.openstreetmap.org/node/3709584346,Chirurgie et traumatologie Centre,clinic,35.29%,2,openstreetmap¶n3709584346,endlessly.keepers.hope,OpenStreetMap,,,,
29.0977412283967,-4.1006337,2016-02-15T17:04:21Z,06f082c36d594b59826ae73a6399db93,http://www.openstreetmap.org/way/398005883,Cholera Treatment Center Baraka,hospital,29.41%,2,OpenStreetMap¶w398005883,cheapening.bureaucrat.carousels,OpenStreetMap,,,,
26.84801,-7.499944,2016-04-06T10:05:35.841Z,40146abfde2b4a02a8bf3bcfd8c08f1f,https://www.msf.org/,Cl Garenganze,,35.29%,2,Médecins Sans Frontières¶2208,roundtrip.reindeer.wartime,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
26.926059,-7.442287,2016-04-06T10:05:35.841Z,79198d513ca74bf5a2e6862cf3c7ae99,https://www.msf.org/,Cl Kakobe,,35.29%,2,Médecins Sans Frontières¶2190,unnervingly.aroma.amble,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
26.924703,-7.45017,2016-04-06T10:05:35.841Z,41316c5086dd4f8299cf426ef5a035b1,https://www.msf.org/,Cl Kakobe 2,,35.29%,2,Médecins Sans Frontières¶2193,cortex.plod.determines,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
26.923946,-7.447438,2016-04-06T10:05:35.841Z,ba8b10e17e1d4f8bbabd74bd54f0a05b,https://www.msf.org/,Cl Kakobe 3,,35.29%,2,Médecins Sans Frontières¶2195,tiger.examiners.tearjerker,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.385106,-7.291513,2016-04-06T10:05:35.841Z,71c820f58da042dc84f17d99f34865b7,https://www.msf.org/,Cl Luvwa,,35.29%,2,Médecins Sans Frontières¶2130,zany.dragon.fingerprint,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.52402,-6.98354,2016-04-06T10:05:35.841Z,feffe14ca8c64644b47f1a13ff7a09cc,https://www.msf.org/,Cl p Bumi Bwetu,,35.29%,2,Médecins Sans Frontières¶2139,doorpost.relinquishing.festival,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
26.929188,-7.402665,2016-04-06T10:05:35.841Z,5fcc29a7cc22440cbd7940032f79e3c7,https://www.msf.org/,Cl p Kabenyenge,,35.29%,2,Médecins Sans Frontières¶2225,termites.suppertime.timesaver,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
26.926559,-7.441347,2016-04-06T10:05:35.841Z,9a6333d8a3a54208a29508b5e40aa097,https://www.msf.org/,Cl p Kakobe,,35.29%,2,Médecins Sans Frontières¶2189,manually.pixels.seasonally,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
26.954485,-7.33298,2016-04-06T10:05:35.841Z,c2b390e1a31848b4b6b85580b93f96bf,https://www.msf.org/,Cl p Kakonde,,35.29%,2,Médecins Sans Frontières¶2219,sauna.maternally.cupboards,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.106098,-7.347693,2016-04-06T10:05:35.841Z,8deea7914b2246e5a788b21ea250fcad,https://www.msf.org/,Cl p Kasaba,,35.29%,2,Médecins Sans Frontières¶2169,staple.unalterable.indented,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
26.96282,-7.290146,2016-04-06T10:05:35.841Z,94a418b8be8347798805cc2ecff1deef,https://www.msf.org/,Cl p Kavungu,,35.29%,2,Médecins Sans Frontières¶2227,worsen.stature.images,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.002577,-7.286184,2016-04-06T10:05:35.841Z,bc751db2bc1b4db79aab30aff365b327,https://www.msf.org/,Cl p Kipimo,,35.29%,2,Médecins Sans Frontières¶2214,treehouse.tiffs.dropouts,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
26.864906,-7.456637,2016-04-06T10:05:35.841Z,7e94ed1b90894dbab1a05ff4696228c8,https://www.msf.org/,Cl p Mboko 1,,35.29%,2,Médecins Sans Frontières¶2201,psyches.slider.jumpstart,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
26.994377,-7.290315,2016-04-06T10:05:35.841Z,4b8e6f1e7a364b1ab8b5f3ac09d1691a,https://www.msf.org/,Cl p Milondo,,35.29%,2,Médecins Sans Frontières¶2212,geography.venoms.counteracts,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.61937219,-7.011510257,2016-04-06T10:05:35.841Z,15b4b428bf964dfbb65d76ee7ecae736,https://www.msf.org/,Cl p Mwenze,,35.29%,2,Médecins Sans Frontières¶2142,reinterpret.tussled.classier,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
27.403023,-7.301726,2016-04-06T10:05:35.841Z,413e0c2006af48f4aa0d85abad317bfb,https://www.msf.org/,Cl p Yangala,,35.29%,2,Médecins Sans Frontières¶2147,obfuscation.destroyer.myself,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
15.3016136,-4.309333,2017-02-27T18:15:03Z,eeb189d92a0e434fa1fe29f08bfcc35a,http://www.openstreetmap.org/node/4701607506,Clinique Bucco Dentaire,clinic,29.41%,2,OpenStreetMap¶n4701607506,mediate.longingly.upper,OpenStreetMap,,,,
18.5855518,4.3615222,2015-11-17T09:43:57.838Z,57acc95fc65e4b71bc7fa2dae8b7ba03,http://www.openstreetmap.org/node/2225253548,Clinique Chouaib,hospital,35.29%,2,openstreetmap¶n2225253548,crawling.sounding.certainly,OpenStreetMap,,,,
25.4626302084028,-10.71556005,2015-12-11T10:51:22.924Z,5a71437414f94e429838b3f2484d376a,http://www.openstreetmap.org/way/84630490,Clinique Gécamines,hospital,35.29%,2,openstreetmap¶w84630490,trespassed.swindled.sorceress,OpenStreetMap,,,,
27.4774960964697,-11.6727658,2016-06-23T20:17:25Z,100ea26859194ce18da9fa631277ed25,http://www.openstreetmap.org/way/52360312,Clinique Gécamines ,hospital,29.41%,2,OpenStreetMap¶w52360312,corrects.topples.carbonate,OpenStreetMap,,,,
15.2736515777802,-4.31412535,2015-12-11T10:51:22.924Z,aaec45b6151147fbadaf6f313b504351,http://www.openstreetmap.org/way/48729259,Clinique Kinoise,hospital,35.29%,2,openstreetmap¶w48729259,dabbled.belonged.rags,OpenStreetMap,,,,
29.1959830415256,-5.9430055,2015-12-11T10:51:22.924Z,61dff70bef6745fc985319fc1aa63db9,http://www.openstreetmap.org/way/239776374,Clinique Médicale Deka,clinic,35.29%,2,openstreetmap¶w239776374,flight.tilt.myths,OpenStreetMap,,,,
15.3000011837814,-4.31037965,2017-02-25T17:42:29Z,5be9dd5552f1497d9295e84a4a86fe95,http://www.openstreetmap.org/relation/7005269,Clinique Médicis,clinic,29.41%,2,OpenStreetMap¶r7005269,desktops.region.whirlpool,OpenStreetMap,,,,
15.2708218,-4.3147774,2015-11-17T09:43:57.838Z,10cec50d81db4ee4be3e6f51a1935139,http://www.openstreetmap.org/node/983582956,Clinique Ngaliema,hospital,35.29%,2,openstreetmap¶n983582956,boardroom.herring.conductor,OpenStreetMap,,,,
27.4722679,-11.6580541,2015-12-23T00:25:50Z,0adcd4d8384341c0a0e1fce8b4969588,http://www.openstreetmap.org/node/3905708730,Clinique St-Luc,clinic,29.41%,2,OpenStreetMap¶n3905708730,ditching.toffee.language,OpenStreetMap,,,,
25.1728817,0.5109192,2015-11-17T09:43:57.838Z,75fc6e5599284e35865339942e4b0b73,http://www.openstreetmap.org/node/1932336322,Clinique Universitaire,hospital,35.29%,2,openstreetmap¶n1932336322,combos.stirs.dragging,OpenStreetMap,,,,
27.4828959781757,-11.6600132,2016-06-23T20:17:27Z,af081c71fb8a4a239ff9012ccf501a19,http://www.openstreetmap.org/way/52173208,Clinique Universitaire ,hospital,29.41%,2,OpenStreetMap¶w52173208,derailed.saunas.maximum,OpenStreetMap,,,,
27.4804594,-11.6515652,2015-12-23T10:00:39Z,e7a395f5ced444818e90bb1d7207efbd,http://www.openstreetmap.org/node/3906155705,Clinique adventiste,clinic,29.41%,2,OpenStreetMap¶n3906155705,intrigues.trainer.joints,OpenStreetMap,,,,
29.194785476383,-5.94885435,2015-12-11T10:51:22.924Z,6908074faee54b959270a18c8da91be2,http://www.openstreetmap.org/way/230276276,Clinique d'Etat,hospital,35.29%,2,openstreetmap¶w230276276,cult.snuck.fermented,OpenStreetMap,,,,
23.5886252,-6.1173035,2016-04-16T17:10:34Z,1e76b86a74cf473d830955bffc556538,http://www.openstreetmap.org/node/4126686889,Clinique de la fraternité,hospital,29.41%,2,OpenStreetMap¶n4126686889,asterisk.guilty.iteration,OpenStreetMap,,,,
13.4459259,-5.8332489,2015-11-04T13:36:45Z,6b00452e040c4ee8b007d1098a55bb26,http://www.openstreetmap.org/node/3817153359,Clinique la Colombe,hospital,29.41%,2,OpenStreetMap¶n3817153359,banquets.brisk.bronzer,OpenStreetMap,,,,
29.2172067019563,-5.90402185,2015-12-11T10:51:22.924Z,12830e700ce54b28a775684df3bc9f84,http://www.openstreetmap.org/way/200674304,Cliniques Universitaires de Kalemie,clinic,35.29%,2,openstreetmap¶w200674304,triumph.roasting.spores,OpenStreetMap,,,,
27.037888,-7.251131,2016-04-06T10:05:35.841Z,91729f50bf604c6a8052d2d6f5ec471d,https://www.msf.org/,Clp Muyumba  2,,35.29%,2,Médecins Sans Frontières¶2154,posing.electing.stream,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Private clinic,,
29.1928950048254,-5.93018715,2015-12-11T10:51:22.924Z,beeeffed0d934bbaa36dab676afc8d2f,http://www.openstreetmap.org/way/196829736,Complexe Médical Saint Raphael,clinic,35.29%,2,openstreetmap¶w196829736,lunge.alive.biggest,OpenStreetMap,,,,
27.485541,-11.672484,2016-04-06T10:05:35.841Z,7c6057103b9948379d46eb8e0f674e5e,https://www.msf.org/,DPS,,35.29%,2,Médecins Sans Frontières¶2260,undivided.sapping.unrated,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Direction provinciale de la santé,,
30.52982908,3.547355619,2016-04-06T10:05:35.841Z,00072ee7c14e4d329d55ed295250dcfb,https://www.msf.org/,Didi,,35.29%,2,Médecins Sans Frontières¶1971,fashions.bike.disconnect,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
25.78385001,-3.43426768,2016-04-06T10:05:35.841Z,7d0b279b19b04a52b4840185338b503f,https://www.msf.org/,Difuma II,,35.29%,2,Médecins Sans Frontières¶2035,unprovable.graphite.minces,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,health center,,
27.391544,-7.295388,2016-04-06T10:05:35.841Z,ffb448312cbc4b1cb50895e63225331f,https://www.msf.org/,Disp Chemaf,,35.29%,2,Médecins Sans Frontières¶2157,faintly.excise.glaciers,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Dispensaire,,
27.390585,-7.296876,2016-04-06T10:05:35.841Z,4a81010611834941834660a5ac6bef65,https://www.msf.org/,Disp Comidek,,35.29%,2,Médecins Sans Frontières¶2161,cyclically.resubmit.departed,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Dispensaire,,
27.384217,-7.296672,2016-04-06T10:05:35.841Z,5300d02ac6b74b0ca62b954d39f53a04,https://www.msf.org/,Disp Lukushi,,35.29%,2,Médecins Sans Frontières¶2183,barracks.costume.constitutes,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Dispensaire,,
27.390453,-7.296852,2016-04-06T10:05:35.841Z,a7474cf9a9ed4ed5a57cbe0b5e605261,https://www.msf.org/,Disp Mine,,35.29%,2,Médecins Sans Frontières¶2164,peripheries.skates.thoughtful,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Dispensaire,,
27.382846,-7.292047,2016-04-06T10:05:35.841Z,0f02571778d147f893f15f6917f4c19f,https://www.msf.org/,Disp Source de vie,,35.29%,2,Médecins Sans Frontières¶2132,romancing.luxuriously.succumbing,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Dispensaire,,
27.032398,-11.044197,2016-04-06T10:05:35.841Z,3b88c643adf542f8a36ceabf99bb417a,https://www.msf.org/,Disp bon samaritain,,35.29%,2,Médecins Sans Frontières¶2611,wallowed.mistrust.pityingly,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,WPT,,
27.00737,-11.039033,2016-04-06T10:05:35.841Z,c9486895d86340cfb35e7eca7df0da04,https://www.msf.org/,Disp jacob,,35.29%,2,Médecins Sans Frontières¶2610,assessor.gothic.storybooks,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Dispensaire,,
27.491142,-11.407701,2016-04-06T10:05:35.841Z,f6b1f43bba464f9588680d83d79f1b05,https://www.msf.org/,Disp mapezi ya mungu,,35.29%,2,Médecins Sans Frontières¶2644,overflow.exam.outdone,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Dispensaire,,
26.949866,-11.043641,2016-04-06T10:05:35.841Z,01f026e16f784e5baf5d0bc898dd79bb,https://www.msf.org/,Disp mwaiseni,,35.29%,2,Médecins Sans Frontières¶2606,skinny.router.supportively,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Dispensaire,,
26.948988,-11.044198,2016-04-06T10:05:35.841Z,87cfa50f59bc42dea875109b54d57f2f,https://www.msf.org/,Disp palestine,,35.29%,2,Médecins Sans Frontières¶2607,proximally.grower.prepay,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Dispensaire,,
27.033723,-11.044284,2016-04-06T10:05:35.841Z,a06680dc1c504a99be25b5f675b97515,https://www.msf.org/,Disp samy,,35.29%,2,Médecins Sans Frontières¶2612,undeniable.backing.legion,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Dispensaire,,
27.335459,-11.386317,2016-04-06T10:05:35.841Z,7ba656c65cc8448e96caa28c260ef54a,https://www.msf.org/,Disp sendwe,,35.29%,2,Médecins Sans Frontières¶2642,parsley.orbited.trapping,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Dispensaire,,
27.031546,-11.046749,2016-04-06T10:05:35.841Z,aab6c4ce361d4cd3b0ff677de02afff6,https://www.msf.org/,Disp source,,35.29%,2,Médecins Sans Frontières¶2613,reconnecting.gravel.photography,Médecins Sans Frontières,https://data.hdx.rwlabs.org/dataset/east-congo-healthsites,Dispensaire,,
