Origin,Destination,Travel_Time
KWILU-NGONGO,POE_Kyesero,137847
KWILU-NGONGO,POE_Lushoze,113815
KWILU-NGONGO,POE_Muhungu,115113
KWILU-NGONGO,POE_Nabiapai,164462
KWILU-NGONGO,POE_Onder,155071
KWILU-NGONGO,POE_Parombo,164336
KWILU-NGONGO,POE_Vura,160055
KYONDO,POE_Adumi,32259
KYONDO,POE_Bango,34159
KYONDO,POE_Bugarama,25244
KYONDO,POE_Buhumba,14052
KYONDO,POE_Bujerere,21885
KYONDO,POE_Bunagana,13303
KYONDO,POE_Busengo,21255
KYONDO,POE_Goli,21285
KYONDO,POE_Goma,17217
KYONDO,POE_Ishasha,15033
KYONDO,POE_Kasindi,6152
KYONDO,POE_Kijoro,32913
KYONDO,POE_Kiyonga,31214
KYONDO,POE_Kyesero,21896
KYONDO,POE_Lushoze,23564
KYONDO,POE_Muhungu,24862
KYONDO,POE_Nabiapai,47994
KYONDO,POE_Onder,24509
KYONDO,POE_Parombo,33774
KYONDO,POE_Vura,29493
LAYBO,POE_Adumi,11733
LAYBO,POE_Bango,9912
LAYBO,POE_Bugarama,55597
LAYBO,POE_Buhumba,44405
LAYBO,POE_Bujerere,45819
LAYBO,POE_Bunagana,43656
LAYBO,POE_Busengo,51608
LAYBO,POE_Goli,16832
LAYBO,POE_Goma,47571
LAYBO,POE_Ishasha,45387
LAYBO,POE_Kasindi,34164
LAYBO,POE_Kijoro,12387
LAYBO,POE_Kiyonga,24958
LAYBO,POE_Kyesero,52250
LAYBO,POE_Lushoze,53918
LAYBO,POE_Muhungu,55215
LAYBO,POE_Nabiapai,29800
LAYBO,POE_Onder,11606
LAYBO,POE_Parombo,27518
LAYBO,POE_Vura,8624
LEMBA,POE_Adumi,153628
LEMBA,POE_Bango,153116
LEMBA,POE_Bugarama,106301
LEMBA,POE_Buhumba,112763
LEMBA,POE_Bujerere,144110
LEMBA,POE_Bunagana,115749
LEMBA,POE_Busengo,124329
LEMBA,POE_Goli,142654
LEMBA,POE_Goma,113188
LEMBA,POE_Ishasha,121790
LEMBA,POE_Kasindi,130194
LEMBA,POE_Kijoro,154282
LEMBA,POE_Kiyonga,152582
LEMBA,POE_Kyesero,128653
LEMBA,POE_Lushoze,104621
LEMBA,POE_Muhungu,105919
LEMBA,POE_Nabiapai,155269
LEMBA,POE_Onder,145878
LEMBA,POE_Parombo,155142
LEMBA,POE_Vura,150861
LEMERA,POE_Adumi,52717
LEMERA,POE_Bango,54617
LEMERA,POE_Bugarama,1761
LEMERA,POE_Buhumba,11853
LEMERA,POE_Bujerere,43199
LEMERA,POE_Bunagana,14838
LEMERA,POE_Busengo,23418
LEMERA,POE_Goli,41744
LEMERA,POE_Goma,12277
LEMERA,POE_Ishasha,20880
LEMERA,POE_Kasindi,29283
LEMERA,POE_Kijoro,53371
LEMERA,POE_Kiyonga,51672
LEMERA,POE_Kyesero,27743
LEMERA,POE_Lushoze,3104
LEMERA,POE_Muhungu,4402
LEMERA,POE_Nabiapai,68452
LEMERA,POE_Onder,44967
LEMERA,POE_Parombo,54232
LEMERA,POE_Vura,49951
LIBENGE,POE_Adumi,103000
LIBENGE,POE_Bango,88341
LIBENGE,POE_Bugarama,92303
LIBENGE,POE_Buhumba,96107
LIBENGE,POE_Bujerere,110654
LIBENGE,POE_Bunagana,99092
LIBENGE,POE_Busengo,107672
LIBENGE,POE_Goli,98001
LIBENGE,POE_Goma,96531
LIBENGE,POE_Ishasha,105134
LIBENGE,POE_Kasindi,96184
LIBENGE,POE_Kijoro,103654
LIBENGE,POE_Kiyonga,107929
LIBENGE,POE_Kyesero,111997
LIBENGE,POE_Lushoze,90624
LIBENGE,POE_Muhungu,91922
LIBENGE,POE_Nabiapai,83677
LIBENGE,POE_Onder,96152
LIBENGE,POE_Parombo,110489
LIBENGE,POE_Vura,99892
LIKATI,POE_Adumi,65170
LIKATI,POE_Bango,50511
LIKATI,POE_Bugarama,54473
LIKATI,POE_Buhumba,58277
LIKATI,POE_Bujerere,72824
LIKATI,POE_Bunagana,61262
LIKATI,POE_Busengo,69842
LIKATI,POE_Goli,60171
LIKATI,POE_Goma,58701
LIKATI,POE_Ishasha,67304
LIKATI,POE_Kasindi,58355
LIKATI,POE_Kijoro,65824
LIKATI,POE_Kiyonga,70099
LIKATI,POE_Kyesero,74167
LIKATI,POE_Lushoze,52794
LIKATI,POE_Muhungu,54092
LIKATI,POE_Nabiapai,51909
LIKATI,POE_Onder,58322
LIKATI,POE_Parombo,72659
LIKATI,POE_Vura,62062
LILANGA BOBANGI,POE_Adumi,146613
LILANGA BOBANGI,POE_Bango,142335
LILANGA BOBANGI,POE_Bugarama,127113
LILANGA BOBANGI,POE_Buhumba,130917
LILANGA BOBANGI,POE_Bujerere,145464
LILANGA BOBANGI,POE_Bunagana,133902
LILANGA BOBANGI,POE_Busengo,142482
LILANGA BOBANGI,POE_Goli,135640
LILANGA BOBANGI,POE_Goma,131341
LILANGA BOBANGI,POE_Ishasha,139944
LILANGA BOBANGI,POE_Kasindi,130995
LILANGA BOBANGI,POE_Kijoro,147267
LILANGA BOBANGI,POE_Kiyonga,145568
LILANGA BOBANGI,POE_Kyesero,146807
LILANGA BOBANGI,POE_Lushoze,125434
LILANGA BOBANGI,POE_Muhungu,126732
LILANGA BOBANGI,POE_Nabiapai,144487
LILANGA BOBANGI,POE_Onder,138863
LILANGA BOBANGI,POE_Parombo,148128
LILANGA BOBANGI,POE_Vura,143847
LIMETE,POE_Adumi,153591
LIMETE,POE_Bango,153080
LIMETE,POE_Bugarama,106264
LIMETE,POE_Buhumba,112727
LIMETE,POE_Bujerere,144073
LIMETE,POE_Bunagana,115713
LIMETE,POE_Busengo,124292
LIMETE,POE_Goli,142618
LIMETE,POE_Goma,113151
LIMETE,POE_Ishasha,121754
LIMETE,POE_Kasindi,130158
LIMETE,POE_Kijoro,154245
LIMETE,POE_Kiyonga,152546
LIMETE,POE_Kyesero,128617
LIMETE,POE_Lushoze,104585
LIMETE,POE_Muhungu,105883
LIMETE,POE_Nabiapai,155233
LIMETE,POE_Onder,145841
LIMETE,POE_Parombo,155106
LIMETE,POE_Vura,150825
LINGA,POE_Adumi,15455
LINGA,POE_Bango,25735
LINGA,POE_Bugarama,41821
LINGA,POE_Buhumba,30630
LINGA,POE_Bujerere,32043
LINGA,POE_Bunagana,29881
LINGA,POE_Busengo,37833
LINGA,POE_Goli,4481
LINGA,POE_Goma,33795
LINGA,POE_Ishasha,31611
LINGA,POE_Kasindi,20388
LINGA,POE_Kijoro,16109
LINGA,POE_Kiyonga,14410
LINGA,POE_Kyesero,38474
LINGA,POE_Lushoze,40142
LINGA,POE_Muhungu,41440
LINGA,POE_Nabiapai,39570
LINGA,POE_Onder,8080
LINGA,POE_Parombo,16969
LINGA,POE_Vura,12688
LINGOMO,POE_Adumi,101572
LINGOMO,POE_Bango,96241
LINGOMO,POE_Bugarama,82072
LINGOMO,POE_Buhumba,85875
LINGOMO,POE_Bujerere,100422
LINGOMO,POE_Bunagana,88861
LINGOMO,POE_Busengo,97440
LINGOMO,POE_Goli,90598
LINGOMO,POE_Goma,86299
LINGOMO,POE_Ishasha,94902
LINGOMO,POE_Kasindi,85953
LINGOMO,POE_Kijoro,102226
LINGOMO,POE_Kiyonga,100527
LINGOMO,POE_Kyesero,101765
LINGOMO,POE_Lushoze,80392
LINGOMO,POE_Muhungu,81690
LINGOMO,POE_Nabiapai,97639
LINGOMO,POE_Onder,93822
LINGOMO,POE_Parombo,103086
LINGOMO,POE_Vura,98805
LINGWALA,POE_Adumi,153893
LINGWALA,POE_Bango,153382
LINGWALA,POE_Bugarama,106566
LINGWALA,POE_Buhumba,113029
LINGWALA,POE_Bujerere,144375
LINGWALA,POE_Bunagana,116015
LINGWALA,POE_Busengo,124594
LINGWALA,POE_Goli,142920
LINGWALA,POE_Goma,113453
LINGWALA,POE_Ishasha,122056
LINGWALA,POE_Kasindi,130460
LINGWALA,POE_Kijoro,154547
LINGWALA,POE_Kiyonga,152848
LINGWALA,POE_Kyesero,128919
LINGWALA,POE_Lushoze,104887
LINGWALA,POE_Muhungu,106185
LINGWALA,POE_Nabiapai,155535
LINGWALA,POE_Onder,146143
LINGWALA,POE_Parombo,155408
LINGWALA,POE_Vura,151127
LISALA,POE_Adumi,79619
LISALA,POE_Bango,64960
LISALA,POE_Bugarama,68922
LISALA,POE_Buhumba,72726
LISALA,POE_Bujerere,87273
LISALA,POE_Bunagana,75711
LISALA,POE_Busengo,84291
LISALA,POE_Goli,74620
LISALA,POE_Goma,73150
LISALA,POE_Ishasha,81753
LISALA,POE_Kasindi,72803
LISALA,POE_Kijoro,80273
LISALA,POE_Kiyonga,84548
LISALA,POE_Kyesero,88616
LISALA,POE_Lushoze,67243
LISALA,POE_Muhungu,68541
LISALA,POE_Nabiapai,66358
LISALA,POE_Onder,72771
LISALA,POE_Parombo,87108
LISALA,POE_Vura,76511
LITA,POE_Adumi,21424
LITA,POE_Bango,23324
LITA,POE_Bugarama,38281
LITA,POE_Buhumba,27090
LITA,POE_Bujerere,28503
LITA,POE_Bunagana,26340
LITA,POE_Busengo,34292
LITA,POE_Goli,10451
LITA,POE_Goma,30255
LITA,POE_Ishasha,28071
LITA,POE_Kasindi,16848
LITA,POE_Kijoro,22078
LITA,POE_Kiyonga,20379
LITA,POE_Kyesero,34934
LITA,POE_Lushoze,36602
LITA,POE_Muhungu,37900
LITA,POE_Nabiapai,37159
LITA,POE_Onder,13674
LITA,POE_Parombo,22939
LITA,POE_Vura,18658
LODJA,POE_Adumi,90259
LODJA,POE_Bango,85981
LODJA,POE_Bugarama,70759
LODJA,POE_Buhumba,74563
LODJA,POE_Bujerere,89110
LODJA,POE_Bunagana,77548
LODJA,POE_Busengo,86128
LODJA,POE_Goli,79286
LODJA,POE_Goma,74987
LODJA,POE_Ishasha,83590
LODJA,POE_Kasindi,74641
LODJA,POE_Kijoro,90913
LODJA,POE_Kiyonga,89214
LODJA,POE_Kyesero,90453
LODJA,POE_Lushoze,69080
LODJA,POE_Muhungu,70378
LODJA,POE_Nabiapai,88134
LODJA,POE_Onder,82509
LODJA,POE_Parombo,91774
LODJA,POE_Vura,87493
LOGO,POE_Adumi,13434
LOGO,POE_Bango,25231
LOGO,POE_Bugarama,41317
LOGO,POE_Buhumba,30126
LOGO,POE_Bujerere,31539
LOGO,POE_Bunagana,29376
LOGO,POE_Busengo,37328
LOGO,POE_Goli,2460
LOGO,POE_Goma,33291
LOGO,POE_Ishasha,31107
LOGO,POE_Kasindi,19884
LOGO,POE_Kijoro,14088
LOGO,POE_Kiyonga,12389
LOGO,POE_Kyesero,37970
LOGO,POE_Lushoze,39638
LOGO,POE_Muhungu,40936
LOGO,POE_Nabiapai,39066
LOGO,POE_Onder,6839
LOGO,POE_Parombo,14949
LOGO,POE_Vura,10668
LOKO,POE_Adumi,89648
LOKO,POE_Bango,74990
LOKO,POE_Bugarama,78952
LOKO,POE_Buhumba,82755
LOKO,POE_Bujerere,97302
LOKO,POE_Bunagana,85741
LOKO,POE_Busengo,94320
LOKO,POE_Goli,84649
LOKO,POE_Goma,83179
LOKO,POE_Ishasha,91782
LOKO,POE_Kasindi,82833
LOKO,POE_Kijoro,90303
LOKO,POE_Kiyonga,94578
LOKO,POE_Kyesero,98645
LOKO,POE_Lushoze,77272
LOKO,POE_Muhungu,78570
LOKO,POE_Nabiapai,67521
LOKO,POE_Onder,82800
LOKO,POE_Parombo,97138
LOKO,POE_Vura,86540
LOLANGA MAMPOKO,POE_Adumi,133686
LOLANGA MAMPOKO,POE_Bango,129408
LOLANGA MAMPOKO,POE_Bugarama,114186
LOLANGA MAMPOKO,POE_Buhumba,117990
LOLANGA MAMPOKO,POE_Bujerere,132537
LOLANGA MAMPOKO,POE_Bunagana,120975
LOLANGA MAMPOKO,POE_Busengo,129555
LOLANGA MAMPOKO,POE_Goli,122713
LOLANGA MAMPOKO,POE_Goma,118414
LOLANGA MAMPOKO,POE_Ishasha,127017
LOLANGA MAMPOKO,POE_Kasindi,118067
LOLANGA MAMPOKO,POE_Kijoro,134340
LOLANGA MAMPOKO,POE_Kiyonga,132641
LOLANGA MAMPOKO,POE_Kyesero,133880
LOLANGA MAMPOKO,POE_Lushoze,112507
LOLANGA MAMPOKO,POE_Muhungu,113805
LOLANGA MAMPOKO,POE_Nabiapai,130955
LOLANGA MAMPOKO,POE_Onder,125936
LOLANGA MAMPOKO,POE_Parombo,135201
LOLANGA MAMPOKO,POE_Vura,130920
LOLO,POE_Adumi,70347
LOLO,POE_Bango,55689
LOLO,POE_Bugarama,59651
LOLO,POE_Buhumba,63454
LOLO,POE_Bujerere,78001
LOLO,POE_Bunagana,66440
LOLO,POE_Busengo,75019
LOLO,POE_Goli,65348
LOLO,POE_Goma,63878
LOLO,POE_Ishasha,72481
LOLO,POE_Kasindi,63532
LOLO,POE_Kijoro,71002
LOLO,POE_Kiyonga,75277
LOLO,POE_Kyesero,79344
LOLO,POE_Lushoze,57971
LOLO,POE_Muhungu,59269
LOLO,POE_Nabiapai,57087
LOLO,POE_Onder,63499
LOLO,POE_Parombo,77837
LOLO,POE_Vura,67239
LOLWA,POE_Adumi,25757
LOLWA,POE_Bango,27657
LOLWA,POE_Bugarama,35269
LOLWA,POE_Buhumba,24077
LOLWA,POE_Bujerere,25491
LOLWA,POE_Bunagana,23328
LOLWA,POE_Busengo,31280
LOLWA,POE_Goli,14783
LOLWA,POE_Goma,27243
LOLWA,POE_Ishasha,25059
LOLWA,POE_Kasindi,13836
LOLWA,POE_Kijoro,26411
LOLWA,POE_Kiyonga,24712
LOLWA,POE_Kyesero,31922
LOLWA,POE_Lushoze,33590
LOLWA,POE_Muhungu,34888
LOLWA,POE_Nabiapai,41492
LOLWA,POE_Onder,18007
LOLWA,POE_Parombo,27272
LOLWA,POE_Vura,22991
LOMELA,POE_Adumi,87145
LOMELA,POE_Bango,82867
LOMELA,POE_Bugarama,67645
LOMELA,POE_Buhumba,71449
LOMELA,POE_Bujerere,85996
LOMELA,POE_Bunagana,74434
LOMELA,POE_Busengo,83014
LOMELA,POE_Goli,76172
LOMELA,POE_Goma,71873
LOMELA,POE_Ishasha,80476
LOMELA,POE_Kasindi,71527
LOMELA,POE_Kijoro,87799
LOMELA,POE_Kiyonga,86100
LOMELA,POE_Kyesero,87339
LOMELA,POE_Lushoze,65966
LOMELA,POE_Muhungu,67264
LOMELA,POE_Nabiapai,85020
LOMELA,POE_Onder,79395
LOMELA,POE_Parombo,88660
LOMELA,POE_Vura,84379
LOTUMBE,POE_Adumi,110874
LOTUMBE,POE_Bango,106596
LOTUMBE,POE_Bugarama,91374
LOTUMBE,POE_Buhumba,95178
LOTUMBE,POE_Bujerere,109725
LOTUMBE,POE_Bunagana,98163
LOTUMBE,POE_Busengo,106743
LOTUMBE,POE_Goli,99901
LOTUMBE,POE_Goma,95602
LOTUMBE,POE_Ishasha,104204
LOTUMBE,POE_Kasindi,95255
LOTUMBE,POE_Kijoro,111528
LOTUMBE,POE_Kiyonga,109829
LOTUMBE,POE_Kyesero,111068
LOTUMBE,POE_Lushoze,89695
LOTUMBE,POE_Muhungu,90993
LOTUMBE,POE_Nabiapai,108748
LOTUMBE,POE_Onder,103124
LOTUMBE,POE_Parombo,112389
LOTUMBE,POE_Vura,108108
LOWA,POE_Adumi,83355
LOWA,POE_Bango,79077
LOWA,POE_Bugarama,43834
LOWA,POE_Buhumba,47638
LOWA,POE_Bujerere,78984
LOWA,POE_Bunagana,50623
LOWA,POE_Busengo,59203
LOWA,POE_Goli,72382
LOWA,POE_Goma,48062
LOWA,POE_Ishasha,56665
LOWA,POE_Kasindi,64983
LOWA,POE_Kijoro,84009
LOWA,POE_Kiyonga,82310
LOWA,POE_Kyesero,63528
LOWA,POE_Lushoze,42155
LOWA,POE_Muhungu,43453
LOWA,POE_Nabiapai,81230
LOWA,POE_Onder,75605
LOWA,POE_Parombo,84870
LOWA,POE_Vura,80589
LUALABA,POE_Adumi,126527
LUALABA,POE_Bango,128427
LUALABA,POE_Bugarama,75572
LUALABA,POE_Buhumba,85663
LUALABA,POE_Bujerere,117009
LUALABA,POE_Bunagana,88648
LUALABA,POE_Busengo,97228
LUALABA,POE_Goli,115554
LUALABA,POE_Goma,86087
LUALABA,POE_Ishasha,94690
LUALABA,POE_Kasindi,103093
LUALABA,POE_Kijoro,127181
LUALABA,POE_Kiyonga,125482
LUALABA,POE_Kyesero,101553
LUALABA,POE_Lushoze,76914
LUALABA,POE_Muhungu,78212
LUALABA,POE_Nabiapai,142262
LUALABA,POE_Onder,118777
LUALABA,POE_Parombo,128042
LUALABA,POE_Vura,123761
LUAMBO,POE_Adumi,126693
LUAMBO,POE_Bango,126798
LUAMBO,POE_Bugarama,79366
LUAMBO,POE_Buhumba,85829
LUAMBO,POE_Bujerere,117175
LUAMBO,POE_Bunagana,88814
LUAMBO,POE_Busengo,97394
LUAMBO,POE_Goli,115719
LUAMBO,POE_Goma,86253
LUAMBO,POE_Ishasha,94856
LUAMBO,POE_Kasindi,103259
LUAMBO,POE_Kijoro,127347
LUAMBO,POE_Kiyonga,125648
LUAMBO,POE_Kyesero,101719
LUAMBO,POE_Lushoze,77686
LUAMBO,POE_Muhungu,78984
LUAMBO,POE_Nabiapai,128950
LUAMBO,POE_Onder,118943
LUAMBO,POE_Parombo,128207
LUAMBO,POE_Vura,123926
LUBAO,POE_Adumi,80940
LUBAO,POE_Bango,82840
LUBAO,POE_Bugarama,33613
LUBAO,POE_Buhumba,40076
LUBAO,POE_Bujerere,71422
LUBAO,POE_Bunagana,43061
LUBAO,POE_Busengo,51641
LUBAO,POE_Goli,69966
LUBAO,POE_Goma,40500
LUBAO,POE_Ishasha,49103
LUBAO,POE_Kasindi,57506
LUBAO,POE_Kijoro,81594
LUBAO,POE_Kiyonga,79895
LUBAO,POE_Kyesero,55966
LUBAO,POE_Lushoze,31934
LUBAO,POE_Muhungu,33231
LUBAO,POE_Nabiapai,96199
LUBAO,POE_Onder,73190
LUBAO,POE_Parombo,82455
LUBAO,POE_Vura,78173
LUBERO,POE_Adumi,33147
LUBERO,POE_Bango,35047
LUBERO,POE_Bugarama,21770
LUBERO,POE_Buhumba,10578
LUBERO,POE_Bujerere,23095
LUBERO,POE_Bunagana,9829
LUBERO,POE_Busengo,17781
LUBERO,POE_Goli,22174
LUBERO,POE_Goma,13743
LUBERO,POE_Ishasha,11559
LUBERO,POE_Kasindi,7362
LUBERO,POE_Kijoro,33801
LUBERO,POE_Kiyonga,32102
LUBERO,POE_Kyesero,18422
LUBERO,POE_Lushoze,20090
LUBERO,POE_Muhungu,21388
LUBERO,POE_Nabiapai,48882
LUBERO,POE_Onder,25397
LUBERO,POE_Parombo,34662
LUBERO,POE_Vura,30381
LUBILANJI,POE_Adumi,94577
LUBILANJI,POE_Bango,96477
LUBILANJI,POE_Bugarama,47250
LUBILANJI,POE_Buhumba,53713
LUBILANJI,POE_Bujerere,85059
LUBILANJI,POE_Bunagana,56698
LUBILANJI,POE_Busengo,65278
LUBILANJI,POE_Goli,83603
LUBILANJI,POE_Goma,54137
LUBILANJI,POE_Ishasha,62739
LUBILANJI,POE_Kasindi,71143
LUBILANJI,POE_Kijoro,95231
LUBILANJI,POE_Kiyonga,93531
LUBILANJI,POE_Kyesero,69603
LUBILANJI,POE_Lushoze,45570
LUBILANJI,POE_Muhungu,46868
LUBILANJI,POE_Nabiapai,109722
LUBILANJI,POE_Onder,86827
LUBILANJI,POE_Parombo,96091
LUBILANJI,POE_Vura,91810
LUBONDAYI,POE_Adumi,113523
LUBONDAYI,POE_Bango,115423
LUBONDAYI,POE_Bugarama,66196
LUBONDAYI,POE_Buhumba,72659
LUBONDAYI,POE_Bujerere,104005
LUBONDAYI,POE_Bunagana,75644
LUBONDAYI,POE_Busengo,84224
LUBONDAYI,POE_Goli,102549
LUBONDAYI,POE_Goma,73083
LUBONDAYI,POE_Ishasha,81686
LUBONDAYI,POE_Kasindi,90089
LUBONDAYI,POE_Kijoro,114177
LUBONDAYI,POE_Kiyonga,112478
LUBONDAYI,POE_Kyesero,88549
LUBONDAYI,POE_Lushoze,64516
LUBONDAYI,POE_Muhungu,65814
LUBONDAYI,POE_Nabiapai,123656
LUBONDAYI,POE_Onder,105773
LUBONDAYI,POE_Parombo,115037
LUBONDAYI,POE_Vura,110756
LUBUDI,POE_Adumi,120559
LUBUDI,POE_Bango,122459
LUBUDI,POE_Bugarama,69603
LUBUDI,POE_Buhumba,79694
LUBUDI,POE_Bujerere,111041
LUBUDI,POE_Bunagana,82680
LUBUDI,POE_Busengo,91260
LUBUDI,POE_Goli,109585
LUBUDI,POE_Goma,80119
LUBUDI,POE_Ishasha,88721
LUBUDI,POE_Kasindi,97125
LUBUDI,POE_Kijoro,121213
LUBUDI,POE_Kiyonga,119513
LUBUDI,POE_Kyesero,95584
LUBUDI,POE_Lushoze,70945
LUBUDI,POE_Muhungu,72243
LUBUDI,POE_Nabiapai,136294
LUBUDI,POE_Onder,112809
LUBUDI,POE_Parombo,122073
LUBUDI,POE_Vura,117792
LUBUMBASHI,POE_Adumi,114919
LUBUMBASHI,POE_Bango,116819
LUBUMBASHI,POE_Bugarama,63963
LUBUMBASHI,POE_Buhumba,74054
LUBUMBASHI,POE_Bujerere,105401
LUBUMBASHI,POE_Bunagana,77040
LUBUMBASHI,POE_Busengo,85620
LUBUMBASHI,POE_Goli,103945
LUBUMBASHI,POE_Goma,74479
LUBUMBASHI,POE_Ishasha,83081
LUBUMBASHI,POE_Kasindi,91485
LUBUMBASHI,POE_Kijoro,115573
LUBUMBASHI,POE_Kiyonga,113873
LUBUMBASHI,POE_Kyesero,89944
LUBUMBASHI,POE_Lushoze,65305
LUBUMBASHI,POE_Muhungu,66603
LUBUMBASHI,POE_Nabiapai,130654
LUBUMBASHI,POE_Onder,107169
LUBUMBASHI,POE_Parombo,116433
LUBUMBASHI,POE_Vura,112152
LUBUNGA,POE_Adumi,50697
LUBUNGA,POE_Bango,46419
LUBUNGA,POE_Bugarama,31197
LUBUNGA,POE_Buhumba,35001
LUBUNGA,POE_Bujerere,49548
LUBUNGA,POE_Bunagana,37986
LUBUNGA,POE_Busengo,46566
LUBUNGA,POE_Goli,39724
LUBUNGA,POE_Goma,35425
LUBUNGA,POE_Ishasha,44028
LUBUNGA,POE_Kasindi,35079
LUBUNGA,POE_Kijoro,51351
LUBUNGA,POE_Kiyonga,49652
LUBUNGA,POE_Kyesero,50891
LUBUNGA,POE_Lushoze,29518
LUBUNGA,POE_Muhungu,30816
LUBUNGA,POE_Nabiapai,48572
LUBUNGA,POE_Onder,42947
LUBUNGA,POE_Parombo,52212
LUBUNGA,POE_Vura,47931
LUBUNGA 2,POE_Adumi,101261
LUBUNGA 2,POE_Bango,103161
LUBUNGA 2,POE_Bugarama,53933
LUBUNGA 2,POE_Buhumba,60396
LUBUNGA 2,POE_Bujerere,91743
LUBUNGA 2,POE_Bunagana,63382
LUBUNGA 2,POE_Busengo,71962
LUBUNGA 2,POE_Goli,90287
LUBUNGA 2,POE_Goma,60821
LUBUNGA 2,POE_Ishasha,69423
LUBUNGA 2,POE_Kasindi,77827
LUBUNGA 2,POE_Kijoro,101915
LUBUNGA 2,POE_Kiyonga,100215
LUBUNGA 2,POE_Kyesero,76286
LUBUNGA 2,POE_Lushoze,52254
LUBUNGA 2,POE_Muhungu,53552
LUBUNGA 2,POE_Nabiapai,107302
LUBUNGA 2,POE_Onder,93510
LUBUNGA 2,POE_Parombo,102775
LUBUNGA 2,POE_Vura,98494
LUBUTU,POE_Adumi,63864
LUBUTU,POE_Bango,59585
LUBUTU,POE_Bugarama,24102
LUBUTU,POE_Buhumba,27905
LUBUTU,POE_Bujerere,59251
LUBUTU,POE_Bunagana,30891
LUBUTU,POE_Busengo,39470
LUBUTU,POE_Goli,52890
LUBUTU,POE_Goma,28329
LUBUTU,POE_Ishasha,36932
LUBUTU,POE_Kasindi,45250
LUBUTU,POE_Kijoro,64518
LUBUTU,POE_Kiyonga,62818
LUBUTU,POE_Kyesero,43795
LUBUTU,POE_Lushoze,22422
LUBUTU,POE_Muhungu,23720
LUBUTU,POE_Nabiapai,61738
LUBUTU,POE_Onder,56114
LUBUTU,POE_Parombo,65378
LUBUTU,POE_Vura,61097
LUEBO,POE_Adumi,112164
LUEBO,POE_Bango,111653
LUEBO,POE_Bugarama,64837
LUEBO,POE_Buhumba,71300
LUEBO,POE_Bujerere,102646
LUEBO,POE_Bunagana,74285
LUEBO,POE_Busengo,82865
LUEBO,POE_Goli,101190
LUEBO,POE_Goma,71724
LUEBO,POE_Ishasha,80327
LUEBO,POE_Kasindi,88730
LUEBO,POE_Kijoro,112818
LUEBO,POE_Kiyonga,111119
LUEBO,POE_Kyesero,87190
LUEBO,POE_Lushoze,63158
LUEBO,POE_Muhungu,64456
LUEBO,POE_Nabiapai,113805
LUEBO,POE_Onder,104414
LUEBO,POE_Parombo,113679
LUEBO,POE_Vura,109398
LUIZA,POE_Adumi,112359
LUIZA,POE_Bango,114259
LUIZA,POE_Bugarama,65032
LUIZA,POE_Buhumba,71494
LUIZA,POE_Bujerere,102841
LUIZA,POE_Bunagana,74480
LUIZA,POE_Busengo,83060
LUIZA,POE_Goli,101385
LUIZA,POE_Goma,71919
LUIZA,POE_Ishasha,80521
LUIZA,POE_Kasindi,88925
LUIZA,POE_Kijoro,113013
LUIZA,POE_Kiyonga,111313
LUIZA,POE_Kyesero,87384
LUIZA,POE_Lushoze,63352
LUIZA,POE_Muhungu,64650
LUIZA,POE_Nabiapai,119528
LUIZA,POE_Onder,104608
LUIZA,POE_Parombo,113873
LUIZA,POE_Vura,109592
LUKAFU,POE_Adumi,116975
LUKAFU,POE_Bango,118875
LUKAFU,POE_Bugarama,66019
LUKAFU,POE_Buhumba,76111
LUKAFU,POE_Bujerere,107457
LUKAFU,POE_Bunagana,79096
LUKAFU,POE_Busengo,87676
LUKAFU,POE_Goli,106001
LUKAFU,POE_Goma,76535
LUKAFU,POE_Ishasha,85137
LUKAFU,POE_Kasindi,93541
LUKAFU,POE_Kijoro,117629
LUKAFU,POE_Kiyonga,115929
LUKAFU,POE_Kyesero,92001
LUKAFU,POE_Lushoze,67361
LUKAFU,POE_Muhungu,68659
LUKAFU,POE_Nabiapai,132710
LUKAFU,POE_Onder,109225
LUKAFU,POE_Parombo,118489
LUKAFU,POE_Vura,114208
LUKASHI LUALU,POE_Adumi,89450
LUKASHI LUALU,POE_Bango,91350
LUKASHI LUALU,POE_Bugarama,42123
LUKASHI LUALU,POE_Buhumba,48586
LUKASHI LUALU,POE_Bujerere,79932
LUKASHI LUALU,POE_Bunagana,51572
LUKASHI LUALU,POE_Busengo,60151
LUKASHI LUALU,POE_Goli,78477
LUKASHI LUALU,POE_Goma,49010
LUKASHI LUALU,POE_Ishasha,57613
LUKASHI LUALU,POE_Kasindi,66017
LUKASHI LUALU,POE_Kijoro,90104
LUKASHI LUALU,POE_Kiyonga,88405
LUKASHI LUALU,POE_Kyesero,64476
LUKASHI LUALU,POE_Lushoze,40444
LUKASHI LUALU,POE_Muhungu,41742
LUKASHI LUALU,POE_Nabiapai,104709
LUKASHI LUALU,POE_Onder,81700
LUKASHI LUALU,POE_Parombo,90965
LUKASHI LUALU,POE_Vura,86684
LUKELENGE,POE_Adumi,94985
LUKELENGE,POE_Bango,96885
LUKELENGE,POE_Bugarama,47658
LUKELENGE,POE_Buhumba,54121
LUKELENGE,POE_Bujerere,85467
LUKELENGE,POE_Bunagana,57106
LUKELENGE,POE_Busengo,65686
LUKELENGE,POE_Goli,84011
LUKELENGE,POE_Goma,54545
LUKELENGE,POE_Ishasha,63148
LUKELENGE,POE_Kasindi,71551
LUKELENGE,POE_Kijoro,95639
